Date,Close,Volume,Open,High,Low
05/08/2024,$174.72,79969500,$171.59,$176.06,$170.15
05/07/2024,$177.81,75045900,$182.40,$183.26,$177.40
05/06/2024,$184.76,84390300,$183.80,$187.56,$182.20
05/03/2024,$181.19,75491500,$182.10,$184.78,$178.42
05/02/2024,$180.01,89148000,$182.86,$184.60,$176.02
05/01/2024,$179.99,92829700,$182.00,$185.86,$179.01
04/30/2024,$183.28,127031800,$186.98,$190.95,$182.84
04/29/2024,$194.05,243869700,$188.42,$198.87,$184.54
04/26/2024,$168.29,109815700,$168.85,$172.12,$166.37
04/25/2024,$170.18,126427500,$158.96,$170.88,$158.36
04/24/2024,$162.13,181178000,$162.84,$167.97,$157.51
04/23/2024,$144.68,124545100,$143.33,$147.26,$141.11
04/22/2024,$142.05,107097600,$140.56,$144.44,$138.80
04/19/2024,$147.05,87074500,$148.97,$150.94,$146.22
04/18/2024,$149.93,96098800,$151.25,$152.20,$148.70
04/17/2024,$155.45,82439700,$157.64,$158.33,$153.78
04/16/2024,$157.11,97000000,$156.74,$158.19,$153.75
04/15/2024,$161.48,100245300,$170.24,$170.69,$161.38
04/12/2024,$171.05,64722700,$172.34,$173.81,$170.36
04/11/2024,$174.60,94516000,$172.55,$175.88,$168.51
04/10/2024,$171.76,84532400,$173.04,$174.93,$170.01
04/09/2024,$176.88,102951700,$172.91,$179.22,$171.92
04/08/2024,$172.98,104423300,$169.34,$174.50,$167.79
04/05/2024,$164.90,143157600,$169.08,$170.86,$160.51
04/04/2024,$171.11,123162000,$170.07,$177.19,$168.01
04/03/2024,$168.38,82950100,$164.02,$168.82,$163.28
04/02/2024,$166.63,116650600,$164.75,$167.69,$163.43
04/01/2024,$175.22,81562100,$176.17,$176.75,$170.21
03/28/2024,$175.79,77654800,$177.45,$179.57,$175.30
03/27/2024,$179.83,81804000,$181.41,$181.91,$176.00
03/26/2024,$177.67,113186200,$178.58,$184.25,$177.38
03/25/2024,$172.63,74228600,$168.76,$175.24,$168.73
03/22/2024,$170.83,75580600,$166.69,$171.20,$166.30
03/21/2024,$172.82,73178000,$176.39,$178.18,$171.80
