Date,Close,Volume,Open,High,Low
06/05/2025,$467.68,20131700,$464.96,$469.65,$464.03 
06/04/2025,$463.87,14162700,$464.00,$465.69,$463.02 
06/03/2025,$462.97,15743800,$461.47,$464.14,$460.86 
06/02/2025,$461.97,16626500,$457.14,$462.11,$456.89 
05/30/2025,$460.36,34770500,$459.72,$461.68,$455.54 
05/29/2025,$458.68,13974800,$461.55,$461.72,$455.31 
05/28/2025,$457.36,17086300,$461.22,$462.52,$456.93 
05/27/2025,$460.69,20974300,$456.48,$460.95,$456.12 
05/23/2025,$450.18,16883500,$449.98,$453.69,$448.91 
05/22/2025,$454.86,18025600,$454.95,$460.25,$453.90 
05/21/2025,$452.57,19216900,$454.57,$457.78,$451.81 
05/20/2025,$458.17,15441800,$455.59,$458.34,$454.32 
05/19/2025,$458.87,21336500,$450.88,$459.59,$450.80 
05/16/2025,$454.27,23849800,$452.05,$454.36,$448.73 
05/15/2025,$453.13,21992300,$450.77,$456.19,$450.43 
05/14/2025,$452.94,19902800,$448.14,$453.90,$448.14 
05/13/2025,$449.14,23618800,$447.78,$450.67,$445.36 
05/12/2025,$449.26,22821900,$445.94,$449.37,$439.78 
05/09/2025,$438.73,15324200,$440.00,$440.74,$435.88 
05/08/2025,$438.17,23491300,$437.93,$443.67,$435.66 
05/07/2025,$433.35,23295300,$433.84,$438.12,$431.11 
05/06/2025,$433.31,15104200,$432.20,$437.73,$431.17 
05/05/2025,$436.17,20136100,$432.87,$439.50,$432.11 
05/02/2025,$435.28,30757400,$431.74,$439.44,$429.99 
05/01/2025,$425.40,58938100,$431.11,$436.99,$424.90 
04/30/2025,$395.26,36461100,$390.30,$396.66,$384.44 
04/29/2025,$394.04,14974000,$391.30,$395.10,$390.38 
04/28/2025,$391.16,16579400,$391.96,$392.74,$386.64 
04/25/2025,$391.85,18973200,$387.00,$392.16,$384.60 
04/24/2025,$387.30,22232300,$375.70,$388.45,$375.19 
04/23/2025,$374.39,20545500,$376.06,$380.39,$373.02 
04/22/2025,$366.82,19485000,$363.38,$367.77,$359.86 
04/21/2025,$359.12,20807300,$362.82,$364.48,$355.67 
04/17/2025,$367.78,21120200,$373.75,$374.32,$366.89 
04/16/2025,$371.61,21967800,$380.67,$381.61,$368.00 
04/15/2025,$385.73,17199900,$388.51,$391.89,$384.16 
04/14/2025,$387.81,19251200,$393.22,$394.65,$384.21 
04/11/2025,$388.45,23839200,$380.64,$390.05,$378.89 
04/10/2025,$381.35,38024400,$382.06,$383.90,$367.80 
04/09/2025,$390.49,50199700,$353.54,$393.23,$353.10 
04/08/2025,$354.56,35868900,$368.26,$373.65,$350.25 
04/07/2025,$357.86,50425000,$350.88,$371.00,$344.79 
04/04/2025,$359.84,49209900,$364.13,$374.59,$359.48 
04/03/2025,$373.11,30198000,$374.79,$377.48,$369.35 
04/02/2025,$382.14,16092600,$377.97,$385.08,$376.62 
04/01/2025,$382.19,19689500,$374.65,$382.85,$373.23 
03/31/2025,$375.39,35184700,$372.54,$377.07,$367.24 
03/28/2025,$378.80,21632000,$388.08,$389.13,$376.93 
03/27/2025,$390.58,13766800,$390.13,$392.24,$387.40 
03/26/2025,$389.97,16108400,$395.00,$395.31,$388.57 
03/25/2025,$395.16,15775000,$393.92,$396.36,$392.64 
03/24/2025,$393.08,21004500,$395.40,$395.40,$389.81 
03/21/2025,$391.26,39675900,$383.22,$391.74,$382.80 
03/20/2025,$386.84,18470500,$385.74,$391.79,$383.28 
03/19/2025,$387.82,19185500,$385.53,$389.68,$384.00 
03/18/2025,$383.52,19486900,$387.07,$387.37,$381.10 
03/17/2025,$388.70,22474300,$386.70,$392.71,$385.57 
03/14/2025,$388.56,19952800,$379.78,$390.23,$379.51 
03/13/2025,$378.77,20473000,$383.16,$385.32,$377.45 
03/12/2025,$383.27,24253600,$382.95,$385.22,$378.95 
03/11/2025,$380.45,30380200,$379.00,$386.00,$376.91 
03/10/2025,$380.16,32840100,$385.84,$386.40,$377.22 
03/07/2025,$393.31,22034100,$392.32,$394.80,$385.54 
03/06/2025,$396.89,23304600,$394.28,$402.15,$392.68 
03/05/2025,$401.02,23433100,$389.34,$401.67,$388.81 
03/04/2025,$388.61,29342900,$383.40,$392.58,$381.00 
03/03/2025,$388.49,23007700,$398.82,$398.82,$386.16 
02/28/2025,$396.99,32845700,$392.66,$397.63,$386.57 
02/27/2025,$392.53,21127400,$401.27,$405.74,$392.17 
02/26/2025,$399.73,19619000,$398.01,$403.60,$394.25 
02/25/2025,$397.90,29387400,$401.10,$401.92,$396.70 
02/24/2025,$404.00,26443700,$408.51,$409.37,$399.32 
02/21/2025,$408.21,27524800,$417.34,$418.05,$407.89 
02/20/2025,$416.13,23508700,$415.29,$419.31,$412.54 
02/19/2025,$414.77,24114200,$407.88,$415.49,$407.65 
