Date,Close,Volume,Open,High,Low
08/15/2024,$173.34,10752100,$171.75,$174.64,$170.61
08/14/2024,$167.15,7208200,$170.64,$171.26,$164.72
08/13/2024,$169.47,11102100,$164.30,$169.56,$163.28
08/12/2024,$162.89,8548000,$160.56,$163.39,$157.42
08/09/2024,$164.48,4824600,$164.07,$165.89,$161.98
08/08/2024,$164.95,9590900,$160.74,$165.59,$157.87
08/07/2024,$156.12,9266900,$163.58,$164.32,$155.50
08/06/2024,$158.72,9301000,$158.42,$163.63,$156.50
08/05/2024,$157.95,12733900,$153.27,$162.82,$151.39
08/02/2024,$159.31,16618900,$160.52,$164.26,$157.53
08/01/2024,$164.00,24795000,$171.76,$176.97,$161.33
07/31/2024,$180.95,19222200,$175.58,$181.08,$173.41
07/30/2024,$166.94,15338900,$179.34,$179.40,$166.77
07/29/2024,$178.64,6051600,$181.50,$182.64,$177.85
07/26/2024,$180.05,6567800,$179.01,$181.30,$177.57
07/25/2024,$175.39,12700100,$179.62,$180.24,$173.27
07/24/2024,$181.07,13295300,$189.34,$189.61,$180.69
07/23/2024,$193.35,5796700,$194.20,$196.24,$192.15
07/22/2024,$194.97,7590000,$191.00,$195.50,$189.05
07/19/2024,$186.21,9195700,$191.69,$193.09,$185.76
07/18/2024,$191.46,9960600,$193.78,$193.90,$186.95
07/17/2024,$191.60,16156200,$199.73,$200.00,$190.56
07/16/2024,$209.64,5998500,$210.00,$211.09,$206.62
07/15/2024,$208.18,7463700,$203.00,$209.24,$202.79
07/12/2024,$202.43,7217200,$201.66,$206.08,$200.25
07/11/2024,$199.85,8602200,$210.02,$210.13,$199.77
07/10/2024,$208.80,5159400,$208.74,$209.24,$206.56
07/09/2024,$207.12,5272600,$206.48,$208.55,$204.66
07/08/2024,$207.89,6920400,$207.24,$210.44,$206.15
07/05/2024,$205.75,6375200,$205.85,$206.75,$203.98
07/03/2024,$203.81,4996200,$202.68,$204.86,$200.44
07/02/2024,$200.16,5632900,$198.25,$200.48,$197.09
07/01/2024,$200.03,6800600,$199.47,$200.67,$196.08
06/28/2024,$199.18,15547500,$196.00,$203.94,$195.61
06/27/2024,$195.15,11936600,$196.87,$198.57,$193.84
06/26/2024,$197.33,10023800,$200.31,$201.15,$195.70
06/25/2024,$202.17,11974900,$203.14,$203.15,$199.17
06/24/2024,$200.84,16087700,$206.91,$207.03,$200.24
06/21/2024,$212.53,22286500,$211.76,$215.47,$209.41
06/20/2024,$215.47,18701200,$224.20,$225.90,$212.84
06/18/2024,$227.09,22037500,$226.82,$230.63,$226.00
06/17/2024,$222.22,12109100,$217.09,$222.67,$213.40
06/14/2024,$215.33,6438200,$217.64,$218.05,$213.65
06/13/2024,$217.81,10102800,$216.36,$218.36,$213.01
06/12/2024,$215.39,9502800,$212.50,$215.62,$210.88
06/11/2024,$208.52,8197500,$207.15,$209.45,$204.78
06/10/2024,$209.35,6465100,$205.29,$210.58,$204.56
06/07/2024,$206.62,5714400,$209.73,$209.80,$204.89
06/06/2024,$209.44,7597200,$211.90,$212.24,$208.79
06/05/2024,$211.90,11626300,$206.93,$212.50,$205.37
06/04/2024,$204.37,6629100,$205.91,$206.23,$201.66
06/03/2024,$205.91,12419500,$209.56,$210.98,$202.41
05/31/2024,$204.05,15064900,$208.00,$209.05,$198.71
05/30/2024,$204.80,12245300,$208.00,$209.37,$203.82
05/29/2024,$208.26,12552500,$208.65,$210.66,$206.70
05/28/2024,$213.08,12485400,$217.23,$217.43,$211.30
05/24/2024,$210.36,13809900,$203.89,$211.30,$203.56
05/23/2024,$201.76,14475100,$205.88,$207.95,$199.42
