Date,Close,Volume,Open,High,Low
08/21/2024,$92.78,6769200,$92.49,$93.38,$92.22
08/20/2024,$93.01,11536200,$92.29,$93.82,$92.13
08/19/2024,$92.30,14479000,$94.35,$94.89,$92.13
08/16/2024,$94.81,16336300,$93.36,$95.65,$93.30
08/15/2024,$94.88,21109800,$94.12,$94.96,$92.98
08/14/2024,$93.90,45737800,$95.39,$95.86,$91.43
08/13/2024,$95.90,157215500,$91.02,$96.01,$90.29
08/12/2024,$77.03,13123000,$76.53,$78.43,$76.29
08/09/2024,$75.09,4683600,$75.65,$75.86,$74.75
08/08/2024,$75.75,8988300,$75.07,$76.15,$74.80
08/07/2024,$75.29,7297000,$75.30,$76.83,$75.16
08/06/2024,$75.37,10525500,$73.92,$75.99,$73.84
08/05/2024,$73.86,12372900,$73.85,$75.00,$72.72
08/02/2024,$75.88,15185700,$75.11,$76.67,$74.92
08/01/2024,$75.11,17307200,$77.89,$78.14,$73.83
07/31/2024,$77.95,18901100,$79.55,$81.24,$77.80
07/30/2024,$75.94,16163600,$75.25,$76.05,$74.85
07/29/2024,$75.20,10864700,$74.39,$75.59,$73.72
07/26/2024,$74.05,12387100,$73.84,$75.02,$73.71
07/25/2024,$73.32,18973600,$75.06,$75.77,$73.26
07/24/2024,$74.68,10478200,$76.37,$76.49,$74.02
07/23/2024,$76.26,9592100,$77.14,$77.14,$76.03
07/22/2024,$76.55,18851500,$78.33,$78.47,$76.01
07/19/2024,$79.27,32965900,$74.66,$79.38,$74.19
07/18/2024,$74.19,10701000,$74.46,$75.11,$73.81
07/17/2024,$75.10,11567800,$75.22,$76.13,$74.55
07/16/2024,$75.51,14968700,$72.21,$75.51,$71.55
07/15/2024,$72.75,9064400,$74.89,$74.90,$72.52
07/12/2024,$74.83,10559300,$73.80,$75.06,$73.38
07/11/2024,$73.30,12316100,$72.34,$73.50,$72.08
07/10/2024,$72.51,11132500,$72.99,$73.17,$72.35
07/09/2024,$72.75,11816900,$74.63,$74.64,$72.73
07/08/2024,$74.57,8871200,$76.34,$76.45,$74.47
07/05/2024,$76.05,9663100,$76.24,$76.27,$75.42
07/03/2024,$76.26,4906700,$76.84,$77.04,$76.07
07/02/2024,$76.83,8854100,$77.12,$77.21,$76.28
07/01/2024,$77.13,6767600,$77.99,$78.22,$76.78
06/28/2024,$77.85,13207500,$78.72,$78.88,$77.61
06/27/2024,$79.24,10289600,$79.05,$79.44,$78.68
06/26/2024,$79.15,10708100,$79.00,$79.28,$78.38
06/25/2024,$79.28,15821600,$80.00,$80.75,$78.87
06/24/2024,$79.73,7396600,$80.00,$80.07,$79.17
06/21/2024,$79.91,25648400,$80.00,$80.25,$79.16
06/20/2024,$79.72,10183900,$79.82,$80.78,$79.67
06/18/2024,$80.20,9664500,$81.01,$81.71,$79.59
06/17/2024,$81.33,9845900,$79.58,$81.75,$79.27
06/14/2024,$79.65,7192400,$80.00,$80.40,$79.11
06/13/2024,$80.24,13947300,$79.50,$80.90,$79.18
06/12/2024,$79.38,8873400,$79.99,$80.18,$79.18
06/11/2024,$79.89,9024300,$80.92,$80.97,$79.75
06/10/2024,$81.60,8698600,$81.49,$81.85,$80.84
06/07/2024,$81.43,10852600,$81.62,$82.63,$80.61
